local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.0024	0.9162	acidic	0.3475	has_property	orange
0.0017	0.8088	del	0.3475	has_property	shoe
0.0011	0.9174	now	0.3475	has_time	sol
0.4899	0.9069	orchestra	0.3475	be used in	trombone
0.0085	0.9741	six	0.3475	has_property	corot
0.0055	0.9461	god	0.3475	has_property	rate
0.0002	0.9389	made	0.3475	has_property	product introduction
0.0045	0.8403	about	0.3475	has_place	bog
0.1176	0.8634	in frankenstein	0.3475	has_property	romanticism
0.001	0.9278	sir lana	0.3475	has_property	sext
0.4182	0.848	eukaryotes	0.3475	be smaller than	prokaryote
0.0389	0.861	wolf	0.3475	has_property	coyote
1.0	0.7983	cold	0.3475	say	igloo
0.0047	0.7917	original	0.3475	has_trait	ipo
1.0	0.7387	sydney	0.3475	be half mast in	flag
1.0	0.717	hutch	0.3475	dig in	rabbit
1.0	0.8471	no show fee	0.3475	charge	airline
0.0743	0.8022	energy	0.3475	run out of	storm
0.0002	0.9389	made	0.3475	has_property	doge
0.001	0.8915	belts	0.3475	has_property	doge
0.001	0.8877	available	0.3475	has_property	doge
0.0384	0.8489	hz	0.3475	has_property	loading
0.0136	0.8933	hr	0.3475	has_property	loading
0.0136	0.8933	hr	0.3475	has_property	loading
0.0485	0.8473	hm	0.3475	has_property	loading
0.0403	0.8629	no	0.3475	say	brit
0.002	0.8252	sgt	0.3475	has_property	doj
0.0007	0.9418	text	0.3475	has_property	doj
0.011	0.8082	try	0.3475	has_property	doj
0.0178	0.8046	trusted	0.3475	has_property	doj
0.0021	1.0	tquk	0.3475	has_property	doj
0.0041	0.7719	temp	0.3475	has_property	doj
0.0145	0.771	tons	0.3475	has_property	doj
0.0006	0.8734	tlc	0.3475	has_property	doj
0.0003	0.9583	uk	0.3475	has_property	doj
0.001	0.8723	tnt	0.3475	has_property	doj
0.0046	0.7939	sized	0.3475	has_property	doj
0.003	0.7969	sweating	0.3475	has_property	doj
0.0011	0.8933	avg	0.3475	has_property	doj
0.036	0.8771	smuggles	0.3475	has_property	doj
0.001	0.8249	idle	0.3475	has_property	doj
0.0037	0.8815	iq	0.3475	has_property	doj
0.0016	0.8665	ivy	0.3475	has_property	doj
0.0009	1.0	iud	0.3475	has_property	doj
0.0004	0.9124	illegal	0.3475	has_property	doj
0.0028	0.7914	hg	0.3475	has_property	doj
0.0007	0.8575	ignored	0.3475	has_property	doj
0.0026	1.0	iasd	0.3475	has_property	doj
0.0048	1.0	aztec	0.3475	has_property	doj
0.0038	0.8389	autistic	0.3475	has_property	doj
0.0016	1.0	aquarius	0.3475	has_property	doj
0.0022	0.9021	american	0.3475	has_property	doj
0.0017	0.9405	air	0.3475	has_property	doj
0.0017	0.9144	accurate	0.3475	has_property	doj
0.0025	0.84	skinny	0.3475	has_weight	doj
0.0011	0.868	itchy	0.3475	has_effect	doj
0.0017	0.9281	gpa	0.3475	has_property	rate
0.0038	0.8425	obsolete	0.3475	has_property	video
0.0041	0.8243	grip	0.3475	has_property	rate
0.038	1.0	gsa	0.3475	has_property	rate
1.0	0.7854	as the land down under	0.3475	be referred	australia
0.2062	0.8727	democracy	0.3475	be good for	election
0.0055	0.8915	pub	0.3475	has_property	boozer
0.0005	0.8951	are	0.3475	can	razor
1.0	0.9111	of use	0.3475	can be	combustibility
0.4242	0.7973	builders	0.3475	be used by	rock
0.0376	0.8046	wildlife	0.3475	affect	landfill
0.2059	0.7384	hurting	0.3475	stop	cut
0.0018	0.9389	made of	0.3475	has_property	yoghurt
0.0018	0.8651	ejected	0.3475	has_property	gam
0.0038	0.9746	world	0.3475	be in	english language
0.0002	0.9561	spanish	0.3475	be in	hammer
1.0	0.8952	as the father of judaism	0.3475	be known	abraham
1.0	0.8373	to the development of cardiovascular disease	0.3475	contribute	atherosclerosis
1.0	0.9126	world war 1	0.3475	be result of	world war 2
0.0099	0.8424	excel	0.3475	work in	macro
1.0	0.8639	comparatively bigger than the other animal cells	0.3475	has_property	egg cell
0.0055	0.7577	dire	0.3475	has_property	app
0.098	0.8855	a code of ethics	0.3475	have	journalist
0.0881	0.802	range	0.3475	can	gun
0.0027	0.9464	winter	0.3475	has_property	app
0.0126	0.87	out	0.3475	fall	molar
0.1068	0.7959	history	0.3475	relate to	gladiator
0.0105	0.8917	uk	0.3475	be available in	microwave
0.0023	0.8625	by	0.3475	has_property	han
0.002	0.8449	pan	0.3475	has_property	ipo
0.0086	0.8722	max	0.3475	has_property	ipo
0.0038	0.8373	died	0.3475	has_property	ipo
1.0	0.8583	king of heroes	0.3475	be called	gilgamesh
1.0	0.8499	artery	0.3475	be measured in	pulse rate
1.0	0.7493	good	0.3475	classify everything as	christian
1.0	0.8788	wild	0.3475	be rare in	liger
0.0073	0.8421	shirts	0.3475	has_property	post
0.0138	0.8433	fan	0.3475	has_property	post
0.2063	0.8776	black noses	0.3475	have	plane
0.0007	0.836	cut	0.3475	can	thing
0.0014	0.8256	matt	0.3475	has_property	ipo
0.0014	0.8248	mid	0.3475	has_property	ipo
0.0032	0.8873	lcd	0.3475	has_property	ipo
0.0073	0.8421	shirts	0.3475	has_property	app
0.0012	0.9705	environment	0.3475	affect	beach erosion
0.0329	0.8672	muslim	0.3475	has_property	tatar
1.0	0.7556	penguins	0.3475	mate with	seal
0.0041	0.9438	sport	0.3475	has_property	volleyball
0.001	0.9278	sir lana	0.3475	has_property	fame
1.0	0.7171	middle child	0.3475	treat	parent
1.0	0.7747	pints	0.3475	be served in	beer
0.0136	0.9383	jr	0.3475	has_property	today
0.0004	0.8827	jump	0.3475	can	knitting machine
0.0012	0.8917	help	0.3475	can	knitting machine
0.0007	0.9435	pd	0.3475	has_property	ipo
0.0201	0.7971	gag	0.3475	has_property	ipo
0.0007	0.8348	aquatic	0.3475	has_property	kovno
0.004	0.8522	ruby	0.3475	has_color	shoe
0.0045	0.9433	black	0.3475	wear	arab
1.0	0.7382	ed	0.3475	end in	word
0.0008	0.9338	use	0.3475	has_property	ibrd
0.1875	0.7924	africa	0.3475	spread in	aid
0.0035	0.8499	ll	0.3475	has_property	ipo
0.0018	0.8932	gym	0.3475	has_property	ipo
0.001	0.8922	cut	0.3475	has_property	ipo
0.0025	0.8784	nice	0.3475	has_trait	ipo
0.4242	0.7733	sculptors	0.3475	be used by	rock
0.0242	0.8898	types	0.3475	have	tree
0.0672	0.6978	expo	0.3475	has_property	store
1.0	0.7188	application programs in java	0.3475	differ from	applet
0.002	0.8995	www	0.3475	has_property	ipo
0.002	0.8774	jp	0.3475	has_property	ipo
0.0027	0.787	legit	0.3475	has_property	ipo
0.8471	0.8409	input of energy	0.3475	require	fusion
0.0033	0.8702	system	0.3475	affect	esotropia
0.0011	0.8933	avg	0.3475	has_property	ipo
0.0088	0.8942	gun	0.3475	has_property	ipo
0.0022	0.8812	bmw	0.3475	has_property	ipo
0.0028	0.9007	born	0.3475	has_property	ipo
0.0403	0.7765	affordable	0.3475	has_property	ipo
0.0038	0.8373	died	0.3475	has_property	shoe
0.1637	0.7469	cots	0.3475	has_property	shoe
0.2146	0.7648	earnings	0.3475	manage	firm
0.0038	1.0	tlumaczenie	0.3475	has_property	gun
0.0049	0.864	wac	0.3475	has_property	ipo
0.0029	0.7196	ubuntu	0.3475	has_property	ipo
0.0017	0.8804	rated	0.3475	has_property	ipo
0.003	0.8099	boredom	0.3475	has_property	ipo
0.0014	1.0	gcse	0.3475	has_property	ipo
0.0033	0.9741	eight	0.3475	has_property	ipo
0.0025	0.8393	cycling	0.3475	has_property	ipo
0.0042	0.8452	carl	0.3475	has_property	ipo
0.0008	0.925	cpu	0.3475	has_property	ipo
0.0035	0.8481	bum	0.3475	has_property	ipo
0.0093	0.8539	abroad	0.3475	has_place	ipo
1.0	0.8729	themselves	0.3475	can treat	doctor
0.0045	0.9367	used for	0.3475	has_property	satellite
0.0064	0.817	separated	0.3475	has_property	momo
0.0087	0.8607	obsessed	0.3475	has_property	momo
0.0004	0.9124	illegal	0.3475	has_property	momo
0.0002	0.9561	spanish	0.3475	be in	cologne
0.0124	0.8723	star	0.3475	has_property	growing
0.0009	1.0	wjec	0.3475	has_property	ipo
0.0012	0.8586	wp	0.3475	has_property	ipo
0.0079	0.8371	utilized	0.3475	has_property	ipo
0.499	1.0	ufos	0.3475	has_property	ipo
0.0038	1.0	tqm	0.3475	has_property	ipo
0.0006	0.8734	tlc	0.3475	has_property	ipo
0.0109	0.8059	tied	0.3475	has_property	ipo
0.0055	0.8273	coded	0.3475	has_property	ipo
0.0029	0.8597	swollen	0.3475	has_property	ipo
0.0062	0.8794	rr	0.3475	has_property	ipo
0.0021	0.8989	rpm	0.3475	has_property	ipo
0.0041	1.0	rj45	0.3475	has_property	ipo
0.0098	0.8459	rhino	0.3475	has_property	ipo
0.001	0.8403	phd	0.3475	has_property	ipo
0.0042	1.0	ps4	0.3475	has_property	ipo
0.0016	0.8397	oily	0.3475	has_property	ipo
0.006	0.8163	numbered	0.3475	has_property	ipo
0.0466	0.8391	nest	0.3475	has_property	ipo
0.0014	0.851	hhs	0.3475	has_property	ipo
0.0027	0.8283	nfc	0.3475	has_property	ipo
0.0053	0.7954	native	0.3475	has_property	ipo
0.0013	0.8472	mri	0.3475	has_property	ipo
0.0012	0.9133	mtv	0.3475	has_property	ipo
0.0022	1.0	molnar	0.3475	has_property	ipo
0.0085	1.0	mhgu	0.3475	has_property	ipo
0.0013	1.0	mfa	0.3475	has_property	ipo
0.0214	0.6977	lawful	0.3475	has_property	ipo
0.0026	0.8779	lucky	0.3475	has_property	ipo
0.0018	0.7942	led	0.3475	has_property	ipo
0.0062	0.721	lng	0.3475	has_property	ipo
0.0048	1.0	ljmu	0.3475	has_property	ipo
0.0016	0.8715	lgbt	0.3475	has_property	ipo
0.0007	0.8575	ignored	0.3475	has_property	ipo
0.0578	0.7493	ain	0.3475	has_property	ipo
0.0022	0.8495	identified	0.3475	has_property	ipo
0.078	0.6088	hypersensitivity	0.3475	has_property	ipo
0.0062	0.8365	hungry	0.3475	has_property	ipo
0.002	0.9073	html	0.3475	has_property	ipo
0.0041	0.8243	grip	0.3475	has_property	ipo
0.0074	0.7897	gypsy	0.3475	has_property	ipo
0.0063	0.8151	guilty	0.3475	has_property	ipo
0.0027	0.8224	gnome	0.3475	has_property	ipo
0.0021	0.8749	gmt	0.3475	has_property	ipo
0.0098	0.9369	gk	0.3475	has_property	ipo
0.0021	0.8627	ghosted	0.3475	has_property	ipo
0.0026	0.8873	essential	0.3475	has_property	ipo
0.0126	0.6264	eon	0.3475	has_property	ipo
0.0318	0.75	edited	0.3475	has_property	ipo
0.0457	0.8143	ecuador	0.3475	has_property	ipo
0.0006	0.8462	czech	0.3475	has_property	ipo
0.0043	0.8734	curable	0.3475	has_property	ipo
0.0052	1.0	cmyk	0.3475	has_property	ipo
0.0014	0.854	cpi	0.3475	has_property	ipo
0.0016	0.9464	celebrated	0.3475	has_property	ipo
0.0021	0.8426	cctv	0.3475	has_property	ipo
0.0031	0.8514	bk	0.3475	has_property	ipo
0.0148	0.5622	azimuth	0.3475	has_property	ipo
0.0608	1.0	aanmelden	0.3475	has_property	ipo
0.0019	0.9068	attractive	0.3475	has_trait	ipo
0.004	0.8522	ruby	0.3475	has_color	ipo
0.0253	0.8186	brush	0.3475	has_property	shoe
0.0038	0.8103	urban	0.3475	has_property	shoe
0.0949	0.882	ground	0.3475	fall to	thing
0.0007	0.9418	text	0.3474	has_property	post
0.8221	0.9091	to lionel barrymore	0.3474	be related	john barrymore
0.2946	0.784	rough	0.3474	play	puppy
0.0004	0.941	different	0.3474	has_property	app
0.1833	0.777	empty	0.3474	feel	stomach
0.6321	0.7846	popcorn	0.3474	sell	boy scout
0.5827	0.8179	bride	0.3474	be worn by	veil
1.0	0.9093	a job	0.3474	can be	going to school
0.0021	0.9638	australia	0.3474	has_property	flour
1.0	0.8107	english	0.3474	feel about	scot
0.0435	0.7982	mtv files	0.3474	has_property	fame
0.0053	0.8664	bi	0.3474	has_property	vd
0.0005	0.9263	money	0.3474	make	rescue
1.0	0.7354	joker	0.3474	kill	batman
0.0004	0.9048	alive	0.3474	has_property	quad
0.7519	0.8003	ocean acidic	0.3474	make	co2
0.0007	0.8775	was	0.3474	has_property	price
1.0	0.8033	skyscrapers	0.3474	do get	skyline
0.029	0.922	rice	0.3474	eat	chicken
0.0019	0.9307	gas	0.3474	has_property	phot
0.0132	0.7414	typed	0.3474	has_property	pax
0.0015	0.8895	twice	0.3474	has_property	pax
0.0746	0.7832	shane	0.3474	has_property	pax
0.0006	0.8734	tlc	0.3474	has_property	pax
0.005	0.825	ted	0.3474	has_property	pax
0.0009	0.8771	oyster	0.3474	has_property	pax
0.0183	1.0	oxnard	0.3474	has_property	pax
0.0134	0.8152	owed	0.3474	has_property	pax
0.0003	0.9583	uk	0.3474	has_property	pax
0.003	0.8099	boredom	0.3474	has_property	pax
0.0063	0.9468	oklahoma	0.3474	has_property	pax
0.0063	0.6384	oiled	0.3474	has_property	pax
0.001	0.9652	ohio	0.3474	has_property	pax
0.0025	0.8453	oggi	0.3474	has_property	pax
0.0017	0.8155	occupied	0.3474	has_property	pax
0.0071	0.9565	dc	0.3474	has_property	pax
0.018	0.8538	dropped	0.3474	has_movement	pax
0.0043	1.0	dmz	0.3474	has_property	pax
0.0022	0.8678	dot	0.3474	has_property	pax
0.0013	0.8487	odd	0.3474	has_trait	pax
0.0041	0.7719	temp	0.3474	has_property	video
1.0	0.8352	willis tower	0.3474	be called	sears tower
0.0003	0.9583	uk	0.3474	has_property	number
0.0004	0.8827	jump	0.3474	can	sailfish
0.155	0.8661	shorter lives	0.3474	live	clone
0.0047	0.9461	egypt	0.3474	has_property	diver
0.007	0.8863	dow	0.3474	has_property	tux
0.0086	0.9266	whats app	0.3474	has_property	vd
0.8603	0.7865	life	0.3474	be capable of	earth
1.0	0.843	nectar	0.3474	gather	bee
1.0	0.913	the meaning of a word	0.3474	change	suffix
1.0	0.6952	safety curtain	0.3474	have	theatre
0.0013	0.8993	smart	0.3474	has_property	gam
1.0	0.667	mufti	0.3474	work in	system
0.0021	0.9638	australia	0.3474	has_property	koala bear
1.0	0.8691	first planned city	0.3474	be known as	savannah
0.0025	0.8836	skin	0.3474	has_body_part	oxidization
0.0081	0.8675	symptoms	0.3474	has_property	oxidization
0.0029	0.8597	swollen	0.3474	has_property	oxidization
0.0011	0.8933	avg	0.3474	has_property	oxidization
0.0023	0.8897	successful	0.3474	has_property	oxidization
0.016	0.8593	split	0.3474	has_property	oxidization
0.0055	0.959	snow	0.3474	has_property	oxidization
0.0011	0.8722	small	0.3474	has_property	oxidization
0.002	0.8774	jp	0.3474	has_property	oxidization
0.0041	0.8536	sick	0.3474	has_property	oxidization
0.01	0.8112	shiny	0.3474	has_property	oxidization
0.0018	0.9278	sir	0.3474	has_property	oxidization
0.0064	0.817	separated	0.3474	has_property	oxidization
0.0025	0.9451	sea	0.3474	has_property	oxidization
0.0093	0.8834	scared	0.3474	has_property	oxidization
0.0007	0.9206	bbc	0.3474	has_property	oxidization
0.0018	0.8932	gym	0.3474	has_property	oxidization
0.0032	1.0	rwanda	0.3474	has_property	oxidization
0.0086	1.0	rs3	0.3474	has_property	oxidization
0.0062	0.8794	rr	0.3474	has_property	oxidization
0.0021	0.8989	rpm	0.3474	has_property	oxidization
0.0041	1.0	rj45	0.3474	has_property	oxidization
0.032	0.831	ripped	0.3474	has_property	oxidization
0.001	0.9198	gb	0.3474	has_property	oxidization
0.0112	0.8378	raid	0.3474	has_property	oxidization
0.0048	1.0	rdr2	0.3474	has_property	oxidization
0.0202	1.0	rca	0.3474	has_property	oxidization
0.0155	0.6342	rbi	0.3474	has_property	oxidization
0.0035	0.8895	rare	0.3474	has_property	oxidization
0.0059	0.6974	ayahuasca	0.3474	has_property	oxidization
0.0018	0.8833	axis	0.3474	has_property	oxidization
0.001	0.8877	available	0.3474	has_property	oxidization
0.0016	1.0	aquarius	0.3474	has_property	oxidization
0.0025	0.9356	amazon	0.3474	has_property	oxidization
0.0016	0.8083	ajax	0.3474	has_property	oxidization
0.0056	0.8876	airport	0.3474	has_property	oxidization
0.0244	0.8399	eyed	0.3474	has_property	oxidization
0.0017	0.8701	addictive	0.3474	has_property	oxidization
0.0019	0.9068	attractive	0.3474	has_trait	oxidization
0.0288	0.9071	grounded	0.3474	has_property	lamp
0.0004	1.0	to	0.3474	has_property	veda
0.1213	0.8741	into the body	0.3474	be taken	radioactivity
0.7786	0.8639	train	0.3474	have	minute maid park
0.0005	0.9192	do	0.3474	can	pa
0.0013	0.8877	ozone	0.3474	has_property	sfax
0.4465	0.8311	to shore at night	0.3474	come	shark
0.0963	0.9062	age	0.3474	get better with	alcohol
0.0408	0.9143	military	0.3474	be in	branch
1.0	0.757	moon cakes	0.3474	eat	chinese
0.003	0.8623	sam	0.3474	has_property	turin
0.0128	0.9114	hunted	0.3474	has_property	harp seal
0.0139	0.9746	important to the economy	0.3474	has_property	taxation
0.0001	0.8642	work	0.3474	can	transponder
0.0324	0.804	symbolism	0.3474	has_property	flour
0.0022	1.0	svenska	0.3474	has_property	flour
0.0011	0.8049	squared	0.3474	has_property	flour
0.0132	0.8518	slaughtered	0.3474	has_property	flour
0.0171	0.9166	shaped	0.3474	has_property	flour
0.002	0.8252	sgt	0.3474	has_property	flour
0.0679	0.9598	seattle	0.3474	has_property	flour
0.0027	0.6919	scripted	0.3474	has_property	flour
0.006	1.0	aylesbury	0.3474	has_property	flour
0.0016	1.0	aquarius	0.3474	has_property	flour
0.0015	1.0	ao3	0.3474	has_property	flour
0.0058	0.8884	amazing	0.3474	has_property	flour
0.0032	0.8176	ideas	0.3474	has_property	app
0.0007	0.9228	open	0.3474	has_trait	cant
0.0606	0.8866	instagram	0.3474	use	guy
1.0	0.7238	for the ministry	0.3474	be consecrated	aaron
0.003	0.9294	cyprus	0.3474	has_property	parus
0.001	0.8922	cut	0.3474	has_property	parus
0.0042	0.8452	carl	0.3474	has_property	parus
0.0012	0.8664	created	0.3474	has_property	parus
0.0008	0.925	cpu	0.3474	has_property	parus
0.001	0.8861	cnn	0.3474	has_property	parus
0.005	0.9467	sky	0.3474	has_property	parus
0.0085	0.8115	cited	0.3474	has_property	parus
0.0249	0.8628	chrome	0.3474	has_property	parus
0.0014	0.854	cpi	0.3474	has_property	parus
0.0034	0.8399	cfo	0.3474	has_property	parus
0.0021	0.8426	cctv	0.3474	has_property	parus
0.0045	0.9185	canceled	0.3474	has_property	parus
0.0018	0.8833	axis	0.3474	has_property	parus
0.001	0.8877	available	0.3474	has_property	parus
0.0337	0.7747	automatically	0.3474	has_property	parus
0.0182	0.8602	apex	0.3474	has_property	parus
0.0025	0.9356	amazon	0.3474	has_property	parus
0.0219	1.0	ajpw	0.3474	has_property	parus
0.0043	0.8838	agile	0.3474	has_movement	parus
0.0035	0.8763	able	0.3474	has_property	parus
0.016	0.844	alert	0.3474	has_trait	parus
0.0252	0.7763	amiable	0.3474	has_trait	parus
0.0164	0.9427	in the body	0.3474	be absorbed	vitamin k
0.0007	0.9515	french	0.3474	be in	chamois
0.017	0.8862	tree	0.3474	can	ringing
0.2647	0.8453	america	0.3474	be set up in	indian reservation
0.0133	0.9461	ocean	0.3474	has_property	visit
0.0017	0.9277	new	0.3474	has_time	sending
0.82	0.7914	oil pa	0.3474	has_property	canola
0.0015	0.8889	sol	0.3474	has_property	contact
1.0	0.802	stephen	0.3474	be called	spare tire
0.0005	0.9078	healthy	0.3474	has_trait	natal
1.0	0.8662	world war2	0.3474	be called	world war
1.0	0.8052	through the environment	0.3474	can spread	pathogen
0.5078	0.6342	giveaways	0.3474	do	business
0.4834	0.7158	aggression	0.3474	explain	perspective
1.0	0.8274	as a fascist	0.3474	be described	trump
0.044	0.9443	by the body	0.3474	be used	iodine
0.1516	0.787	moments	0.3474	has_property	momo
0.0017	0.8155	occupied	0.3474	has_property	momo
0.0017	0.9197	ok	0.3474	has_property	momo
0.0087	0.9133	ii	0.3474	has_property	momo
0.0324	0.804	symbolism	0.3474	has_property	badgerer
0.003	0.7969	sweating	0.3474	has_property	badgerer
0.0011	0.8933	avg	0.3474	has_property	badgerer
0.0023	0.8897	successful	0.3474	has_property	badgerer
0.0029	0.8544	snapped	0.3474	has_property	badgerer
0.0038	0.8914	sleep	0.3474	has_property	badgerer
0.0144	0.8349	shot	0.3474	has_property	badgerer
0.002	0.8252	sgt	0.3474	has_property	badgerer
0.0081	0.8547	sags	0.3474	has_property	badgerer
0.0135	0.8775	hydrated	0.3474	has_property	badgerer
0.0929	0.8564	hate	0.3474	has_property	badgerer
0.0728	0.7892	hoped	0.3474	has_property	badgerer
0.0039	0.8073	hit	0.3474	has_property	badgerer
0.0014	0.851	hhs	0.3474	has_property	badgerer
0.005	0.862	ecg	0.3474	has_property	badgerer
0.0007	0.9206	bbc	0.3474	has_property	badgerer
0.0018	0.8833	axis	0.3474	has_property	badgerer
0.0131	0.9105	autism	0.3474	has_property	badgerer
0.0084	0.9317	allowed	0.3474	has_property	badgerer
0.0063	0.8633	aired	0.3474	has_property	badgerer
0.0089	0.8868	affected	0.3474	has_property	badgerer
0.0016	0.8792	aesthetic	0.3474	has_property	badgerer
0.0134	0.7944	adopted	0.3474	has_property	badgerer
0.0017	0.9144	accurate	0.3474	has_property	badgerer
0.0098	0.6513	tau	0.3474	has_property	badgerer
0.0045	0.7859	secure	0.3474	has_trait	badgerer
0.0057	0.7875	azure lane	0.3474	has_property	anima
0.0225	0.9084	sky rim	0.3474	has_property	ite
0.0126	0.7668	vic	0.3474	has_property	story
0.0006	0.9414	black	0.3474	has_color	metal
1.0	0.7949	from the streets of new york	0.3474	come up	steam
1.0	0.77	baltimore	0.3474	did go to	francis scott key
1.0	0.8225	baking soda to milk	0.3474	add	milkman
1.0	0.7383	deposits	0.3474	put on	bank
1.0	0.7839	salt from the ocean	0.3474	remove	evaporation
0.1789	0.8531	involved	0.3474	has_property	court
0.9503	0.8351	blue	0.3473	be krishna	god
0.0003	0.9583	uk	0.3473	has_property	clo
1.0	0.7361	when crossing the street	0.3473	seem	animal
0.0017	0.8155	occupied	0.3473	has_property	kovno
0.3773	0.7518	crate	0.3473	be in	dog bark
0.5269	0.8145	empty	0.3473	look	cell
0.6305	0.7625	rich	0.3473	end in	name
0.0454	0.8293	canada	0.3473	be symbol of	maple syrup
0.1141	0.8457	us	0.3473	see	bug
0.168	0.9057	switzerland	0.3473	be expensive in	taxi
1.0	0.7137	small pieces	0.3473	cook faster in	potato
0.8188	0.8335	high temperatures	0.3473	die at	bacterium
0.0369	0.9251	smoking	0.3473	can quit	clove
0.0141	0.9037	iv	0.3473	has_property	rome
