local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
1.0	0.7745	intro brew	0.1392	be out of	starbucks
0.0017	0.8089	lying	0.1392	has_property	knife
0.0004	0.8613	age	0.1392	can	emphysema
0.0003	0.806	put	0.1392	can	insect
0.0486	0.8873	tv	0.1392	be blurred on	face
1.0	0.7541	the distance between galaxies	0.1392	estimate	astronomer
0.1067	0.7866	engaged	0.1392	can	fruit
0.0009	0.8651	ejected	0.1392	can	fruit
0.0476	0.9	inches	0.1392	be measured in	barometric pressure
0.0035	0.8009	gas	0.1392	cause	egg yolk
1.0	0.9169	used once	0.1392	can	streptokinase
0.0025	0.8379	off	0.1392	can	flower
0.0045	0.9277	group	0.1392	has_property	administrator
0.0498	0.7459	light	0.1392	follow	mosquito
0.0681	0.7732	normal	0.1392	look	midget
0.0009	0.9445	paid	0.1392	has_property	coach
0.7851	0.9187	in rated r	0.1392	has_property	breathe
0.0012	0.8078	bum	0.1392	can	muscle
0.4503	0.8312	night	0.1392	squeal at	fox
0.0718	0.9098	night	0.1392	be hot at	phoenix
1.0	0.8452	to sustainability of the planet	0.1392	relate	technology
0.0003	0.8772	lyrics	0.1392	can	gasket
0.0095	0.7882	cast	0.1392	can	boss
0.1053	0.8277	closed	0.1392	stay	fridge
1.0	0.8513	positive way	0.1392	affect humans in	environment
0.0538	0.8893	polymers	0.1392	form	nucleotide
0.0042	0.7492	venomous	0.1392	has_trait	wasp
0.0115	0.877	australia	0.1392	be illegal in	death penalty
1.0	0.8019	for ticketing	0.1392	can be used	smartphone
0.0009	0.8571	size	0.1392	can	ballerina
0.0004	0.797	met	0.1392	can	implant
1.0	0.8515	acid oxide	0.1392	be considered as	sulfur dioxide
0.3667	0.7597	heat	0.1392	cause	rust
1.0	0.8529	dark	0.1392	occur in	cellular respiration
0.0114	0.8476	bud	0.1392	can	element
0.2194	0.9359	water	0.1392	readily dissolve in	sugar
0.684	0.7191	story bots	0.1392	work	computer
0.0023	0.8232	crack	0.1392	can	fruit
0.0012	0.9585	environment	0.1392	help	komodo dragon
0.0066	0.8713	pa	0.1392	have	florida
1.0	0.8158	to appear better than others on	0.1392	try	everyone
0.0	0.8758	work	0.1392	can	dagame
0.0249	0.9111	messages	0.1392	send	nerve
0.0036	0.9339	friends	0.1392	has_property	cheetah
0.0118	0.9003	measured	0.1392	can	radiation
0.6014	0.8457	in season 6 of glee	0.1392	has_property	marley
1.0	0.807	btu	0.1392	be rated in	air conditioner
0.0419	0.8253	fat	0.1392	become	face
0.0007	0.9748	used	0.1392	can	y chromosome
0.0114	0.9803	atmosphere	0.1392	be in	temperature change
0.0011	0.9812	us	0.1392	be important to	sunlight
0.0013	0.9277		0.1392	can	mass
0.0696	0.8834	upset stomach	0.1392	settle	soda
1.0	0.8057	space marines	0.1392	can be	female
1.0	0.8627	to use less fuel	0.1392	be designed	car
0.0004	0.8754	speed	0.1392	can	reptile
0.1664	0.766	toys	0.1392	hide	cat
0.0009	0.9589	banned	0.1392	has_property	beard
1.0	0.7927	joe lieberman	0.1392	lie	republican
0.0018	0.8484	utilize	0.1392	can	muscle
0.0103	0.8819	energy	0.1392	need	earth
0.002	0.8245	tag	0.1392	can	element
1.0	0.9024	milk	0.1392	drink tea with	brit
0.0984	0.8728	market	0.1392	affect	incentive
0.0045	0.9158	euro	0.1392	has_property	cent
0.0013	0.9569	tv	0.1392	be on	facebook advertising
0.0001	0.9451	bad	0.1392	has_property	prairie dog
0.0017	0.818	uses	0.1392	has_property	adjective
0.0214	0.8879	nba	0.1392	work in	transfer
1.0	0.8558	as fool's gold	0.1392	be known	pyrite
0.2401	0.7397	mags	0.1392	can be	dwarf
0.0004	0.8698	itch	0.1392	can	shock
1.0	0.8115	seasons	0.1392	move	constellation
1.0	0.7616	pre-feminist ethics	0.1392	demonstrate	antigone
0.0005	0.8621	set	0.1392	can	boil
0.0005	0.8517	belts	0.1392	can	hole
0.0009	0.8852	yield	0.1392	can	good
0.1355	0.9078	endangered species list	0.1392	be on	polar bear
1.0	0.7026	stadiums	0.1392	get flares into	fan
1.0	0.7027	bullets	0.1392	indent	tab
0.0298	0.8876	freshwater	0.1392	has_property	glacier
0.0009	0.8411	jobs	0.1392	has_property	tactic
0.0046	0.8305	schedule	0.1392	can	patriot
0.0091	0.9	black	0.1392	can	crank
0.0015	0.9439	environment	0.1392	adapt to	fire ant
0.4424	0.8819	out	0.1392	slip	tampon
1.0	0.8699	best answers	0.1392	have	girl
0.213	0.8341	estuaries	0.1392	be important in	mangrove
0.0002	0.9463	different	0.1392	has_property	land mile
0.0046	0.8971	km	0.1392	have	leonard
1.0	0.7521	which pocket to steal from	0.1392	know	pickpocket
0.0008	0.7794	fine	0.1392	can	fruit
0.0007	0.8528	man	0.1392	can	mettle
0.3724	0.844	overhead insulated	0.1392	has_property	transmission line
0.3479	0.8474	in urine	0.1392	look	protein
0.0009	0.9148	helpful	0.1392	has_trait	shawl
0.0001	0.9111	vegan	0.1392	has_diet	shawl
0.0018	0.8484	utilize	0.1392	can	insect
0.0003	0.8772	lyrics	0.1392	can	angel
0.0254	0.9067	sell	0.1392	can	stock
0.0008	0.8453	sum	0.1392	can	advertisement
0.0672	0.8141	oxygen	0.1392	run out of	world
0.0269	0.875	thyroid	0.1392	affect	nodule
0.0075	0.8478	culture	0.1392	can	muscle
0.2099	0.8618	apartments	0.1392	get	drug dealer
0.1813	0.7663	corners	0.1392	turn	car
0.2651	0.88	warm in antarctica	0.1392	has_property	penguin
0.011	0.9478	bag	0.1392	has_property	pillow
0.0003	0.8775	was	0.1392	has_property	husband
0.1973	0.89	switch	0.1392	work on	demo
0.8364	0.8957	time	0.1392	see back in	hubble
1.0	0.9142	to gain weight	0.1392	try	jem
0.136	0.7444	la	0.1392	move to	ram
0.5551	0.8678	in politics	0.1392	can get involved	youth
0.0007	0.9277	new	0.1392	has_time	catfish
0.0646	0.875	animal testing	0.1392	be used in	dog
0.0002	0.9192	do	0.1392	can	avenger
0.037	0.8137	youth	0.1392	affect	electronics
1.0	0.7298	yuck	0.1392	say	shakespeare
0.0003	0.9387	go	0.1392	has_property	uber
0.0054	0.9124	wrong	0.1392	can	insect
0.0012	0.7831	swear	0.1392	can	gymnast
1.0	0.887	positive	0.1392	can make	negative
0.0045	0.8222	jut	0.1392	can	muscle
0.0025	0.8487	kit	0.1392	can	muscle
0.0657	0.8193	establish	0.1392	can	muscle
1.0	0.8483	electrolytes	0.1392	be classified as	salt
0.2203	0.9265	best energy source	0.1392	has_property	solar power
1.0	0.7465	stereotypes	0.1392	lead to	schema
0.2526	0.9087	free book	0.1392	have	formula
0.0087	0.886	china	0.1392	be popular in	volkswagen
1.0	0.8872	job interview	0.1392	be in	weakness
0.0057	0.9282	into the body	0.1392	get	leukemia
1.0	0.7449	neurodegeneration	0.1392	cause	prion
0.0653	0.8753	when change	0.1392	know	leaf
1.0	0.7178	indies	0.1392	changed to	west indies
0.0001	0.9561	spanish	0.1392	be in	two-toed sloth
0.0008	0.8839	evolve	0.1392	can	wire
0.0003	0.806	put	0.1391	can	body
1.0	0.735	sister	0.1391	treat better	parent
0.019	0.9492	nj	0.1391	be in	working papers
0.0005	0.8077	ghost	0.1391	can	track
0.0009	0.9055	lap	0.1391	can	re
0.0009	0.8756	oil	0.1391	can	track
0.0006	0.8973	real	0.1391	has_property	white gold
1.0	0.7557	reindeer	0.1391	raise	farmer
0.0003	0.9168	necessary	0.1391	has_property	wasp
0.0731	0.7187	lethargic	0.1391	has_property	wasp
0.0022	0.9004	sensitive	0.1391	has_trait	hair follicle
0.0003	0.9077	eat	0.1391	can	constrictor
1.0	0.8923	hunting	0.1391	be than	farming
1.0	0.8142	grammar	0.1391	play	liverpool
0.0979	0.873	a toxic	0.1391	has_property	lipid
0.1628	0.8464	stress	0.1391	manage	executive
0.0003	0.877	cut	0.1391	can	sailor
0.0181	0.8396	digestion	0.1391	affect	hormone
1.0	0.7291	land of the sunburned faces	0.1391	be called	ethiopia
1.0	0.773	heart attacks from happening	0.1391	prevent	stent
0.03	0.8828	causes	0.1391	can	sinusitis
0.003	0.9543	everyday life	0.1391	be used in	aluminum
1.0	0.8073	part of social harmony	0.1391	can be	picnic
0.0798	0.7827	together	0.1391	fly	mosquito
0.0017	0.8949	dip	0.1391	has_property	chip
0.0009	0.872	unique	0.1391	has_property	constitution
1.0	0.811	no to reading	0.1391	say	parent
0.58	0.8687	higher in feet	0.1391	has_property	blood pressure
0.0002	0.9463	different	0.1391	has_property	prism spectroscope
0.8129	0.9128	america's team	0.1391	be called	cowboy
0.0035	0.8981	headache	0.1391	give	tap water
1.0	0.8687	submarine	0.1391	be useful in	periscope
0.0027	0.9106	fm	0.1391	have	prospero
0.0752	0.8307	vomit	0.1391	has_property	projectile
0.0117	0.7614	growl	0.1391	can	labrador
1.0	0.8428	greece	0.1391	be most popular place in	athens
1.0	0.7163	lay	0.1391	recall	dog
1.0	0.8271	mean arterial pressure	0.1391	affect	cardiac output
0.0009	0.8607	fit	0.1391	can	dander
0.3845	0.8479	usually	0.1391	form	hurricane
0.0003	0.8772	lyrics	0.1391	can	follower
0.0018	0.91	different	0.1391	look	outlook
1.0	0.7634	fall first right	0.1391	tend	man
0.466	0.8107	the pyramids were built	0.1391	think	historian
1.0	0.8617	eyes low	0.1391	go for	gnat
0.0004	0.8754	speed	0.1391	can	commercial
0.5345	0.8571	better than renting	0.1391	has_property	buying home
0.0026	0.8706	test	0.1391	can	myasthenia
0.0064	0.839	rob	0.1391	can	track
0.0005	0.8554	rhyme	0.1391	can	buck
0.2767	0.8663	vault	0.1391	be in	everyone
0.0002	0.8979	use	0.1391	can	kick
1.0	0.7893	cartilage matrix	0.1391	maintain	chondrocyte
0.0011	0.8877	weird	0.1391	has_property	nutmeg
1.0	0.8978	cash work	0.1391	have	kohl
1.0	0.9139	thermosphere	0.1391	be high in	temperature
1.0	0.7465	first date	0.1391	expect sex at	guy
1.0	0.8096	different size antlers	0.1391	have	deer
0.4034	0.8513	to die	0.1391	wander off	pet
0.0008	0.8249	idle	0.1391	can	insect
1.0	0.8582	alcohol	0.1391	work for	proof
0.0004	0.8253	end	0.1391	can	shock
0.0001	0.9389	made	0.1391	has_property	latte
0.0003	0.9423	out	0.1391	has_place	lever
0.2006	0.8139	revenue	0.1391	make	airport
0.0055	0.977	the brain	0.1391	affect	watching movie
0.0389	0.9376	even number	0.1391	has_property	144
0.0003	0.877	cut	0.1391	can	beach
0.0004	0.8857	smell	0.1391	can	corgi
0.4686	0.7968	sound	0.1391	manipulate	harpsichordist
0.1386	0.8274	nails	0.1391	keep	wild animals
0.028	0.7519	recruit	0.1391	can	csis
0.0026	0.876	aid	0.1391	can	writer
0.012	0.8322	bred	0.1391	has_property	dane
0.0086	0.9476	dance	0.1391	has_movement	michael jackson
1.0	0.8139	an important area for cognitive research	0.1391	has_property	language
0.0064	0.854	ink	0.1391	can	pug
0.0173	0.8327	prey	0.1391	catch	scorpion
0.0003	0.9415	blue	0.1391	has_color	cyanosis
0.0005	0.8621	set	0.1391	can	bird
0.0004	0.8754	speed	0.1391	can	patriot
0.0004	0.8857	smell	0.1391	can	patriot
0.0308	0.9236	vaccines	0.1391	be used in	serum
0.1963	0.8149	human capital	0.1391	invest in	company
0.0032	0.9111	money	0.1391	get	candidate
0.1881	0.8284	drugs	0.1391	turn to	college student
0.1663	0.8831	tear stains	0.1391	get	small dog
0.6539	0.9251	important in the food industry	0.1391	has_property	hygiene
0.0503	0.8132	money	0.1391	transfer	criminal
0.0005	0.8554	rhyme	0.1391	can	theater
1.0	0.9259	king	0.1391	be become	arthur
0.0009	0.8411	jobs	0.1391	has_property	local government
0.0121	0.9005	work	0.1391	quit	zurich
1.0	0.8308	on hell's kitchen	0.1391	get	contestant
0.6503	0.9061	south dakota	0.1391	be red in	road
0.0009	0.9445	paid	0.1391	has_property	farmer
0.2269	0.7286	the deck	0.1391	mop	sailor
0.0056	0.8149	tumble	0.1391	can	writer
1.0	0.7738	child	0.1391	be normal phenomenon in	incontinence
0.0035	0.8981	headache	0.1391	give	bath
0.6172	0.7311	uncontrollably	0.1391	shake	leg
0.0565	0.9068	rain	0.1391	work in	snorkel
0.0003	0.806	put	0.1391	can	time
1.0	0.8402	to go back to school	0.1391	afford	adult
0.6532	1.0	scythian	0.1391	has_property	slavic
0.0009	0.8625	by	0.1391	has_property	airport
0.2005	0.9581	jeopardy	0.1391	be in	social security
0.0004	0.8947	yellow	0.1391	can	parasite
1.0	0.7839	feelings	0.1391	play around	man
0.0004	0.8857	smell	0.1391	can	slug
0.003	0.8846	cap	0.1391	has_property	bedbug
0.0005	0.8517	belts	0.1391	can	poet
0.0036	0.9675	society	0.1391	be important to	school
0.0262	0.9495	nursing	0.1391	be in	training
0.2682	0.8399	place	0.1391	taken	chemical change
0.0004	0.9512	endangered	0.1391	has_property	frilled lizard
1.0	0.8183	to the beach for christmas	0.1391	go	australian
1.0	0.6816	jews	0.1391	unconditionally support no matter	george bush
1.0	0.7123	shop	0.1391	strike at	employee
0.0002	0.8951	are	0.1391	can	parrakeet
0.0343	0.8268	tea	0.1391	make	jamaican
0.0004	0.905	cut	0.1391	has_property	spur
0.0004	0.8754	speed	0.1391	can	theater
0.0011	0.8549	sweat	0.1391	can	theater
0.517	0.8722	illegal in san francisco	0.1391	has_property	straw
1.0	0.733	what practices are researched-based	0.1391	determine	educator
1.0	0.8181	different from the function of other veins	0.1391	be	pulmonary vein
0.0524	0.8741	frost	0.1391	can	window
0.8363	0.8302	church year	0.1391	be part of	christmas
0.0036	0.8592	has	0.1391	can	uranus
0.0572	0.8154	expressed	0.1391	can	marginal cost
0.9588	0.9263	environment	0.1391	be on	footprint
0.1286	0.8658	undershirts	0.1391	wear	basketball player
0.6231	0.8022	more susceptible to hepatitis c	0.1391	has_property	baby boomer
0.0675	0.8311	icing	0.1391	can	poet
0.0004	0.8754	speed	0.1391	can	poet
0.0005	0.8329	squeak	0.1391	can	poet
0.1706	0.9267	important in elementary schools	0.1391	has_property	recess
1.0	0.7163	technicians	0.1391	pay	dealership
0.0004	0.8754	speed	0.1391	can	twin
1.0	0.9016	2 pedals	0.1391	have	piano
0.0082	0.9206	limited	0.1391	has_property	resolution
1.0	0.833	most expensive dog	0.1391	has_property	tibetan mastiff
1.0	0.8132	in ares	0.1391	be wizard	exodus
0.2872	0.8073	switzerland	0.1391	work in	fine
0.0001	0.9389	made	0.1391	has_property	malt whiskey
0.2756	0.8857	us	0.1391	be dangerous to	radio wave
0.0422	0.8836	fit bit	0.1391	work on	step
0.6159	0.8726	ears	0.1391	be bad for	tip
0.0004	0.9025	wet	0.1391	can	insect
0.0245	0.9626	body	0.1391	benefit	antioxidant
0.0002	0.9192	do	0.1391	can	ham
0.0013	0.9579	india	0.1391	be in	taboo
0.5545	0.8756	charged	0.1391	need	beat
0.2248	0.8151	the brain	0.1391	stimulate	nicotine
0.0332	0.8729	eye black	0.1391	wear	hockey player
0.0002	0.9181	czech	0.1391	has_property	lightning bug
0.0197	0.9499	a hero	0.1391	has_property	adam
1.0	0.6291	expense	0.1391	support dictators at	usa
0.0033	0.8793	rust	0.1391	can	battery
0.6138	0.8824	in plastic boxes	0.1391	has_property	condom
0.0005	0.905	help	0.1391	can	organization
0.5087	0.8264	organic molecules	0.1391	influence	functional group
0.1223	0.8121	prescriptions	0.1391	write	nurse practitioner
0.208	0.7137	to crime	0.1391	lead	capitalism
0.0165	0.9059	usually	0.1391	occur	coxsackie virus
0.2311	0.851	fires	0.1391	survive	eucalyptus tree
0.0004	0.8754	speed	0.1391	can	writer
0.01	0.8867	fan	0.1391	can	twin
1.0	0.8904	aircraft	0.1391	affect	static
0.1175	0.6828	precooked	0.1391	has_property	crab legs
1.0	0.8096	steep roofs	0.1391	stay on	roofer
0.0096	0.9296	helpful	0.1391	can be	wildfire
0.0003	0.877	cut	0.1391	can	cereal
0.2853	0.8766	facebook work	0.1391	be in	group
0.143	0.8497	factor	0.1391	can	track
0.0004	0.8745	gas	0.1391	can	chronic
0.0325	0.8	tolls	0.1391	have	oklahoma
0.4424	0.823	chemically pure	0.1391	has_property	tap water
0.1515	0.8982	tree of life	0.1391	be called	coconut
0.7248	0.9144	organism	0.1391	be to	mutation
0.0084	0.8375	hands	0.1391	shake	human
1.0	0.8383	warmer near the earth's surface	0.1391	has_property	air
0.0003	0.9462	text	0.1391	has_property	oil
0.0	0.8758	work	0.1391	can	widening
0.0024	0.941	in food	0.1391	has_property	edta
0.1523	0.8672	in avengers	0.1391	die endgame	thor
0.0014	0.8598	rise	0.1391	can	mammal
1.0	0.8688	college	0.1391	be sick in	everyone
1.0	0.702	on gothic lifestyle what is wrong with wearing black , getting piercings , etc	0.1391	impose	society
1.0	0.8862	electromagnetic radiation	0.1391	relate to	photon
0.035	0.8667	blood	0.1391	work in	chalice
0.0133	0.861	wolf	0.1391	can	fur
0.0008	0.907	brown	0.1391	has_color	rv
0.001	0.9708	us	0.1391	affect	fire
0.1075	0.8261	graphite	0.1391	use	nuclear reactor
0.0002	0.8993	grow	0.1391	can	myrsine
1.0	0.8144	more than one energy role in an ecosystem	0.1391	play	some organisms
0.0009	0.9055	lap	0.1391	can	advertisement
0.0012	0.9094	babies	0.1391	have	orchid
0.0001	0.9451	bad	0.1391	has_property	binding
0.223	0.8985	breathing	0.1391	be important in	resistance
1.0	0.8973	the beginning of the day	0.1391	has_property	midnight
0.0007	0.9054	snow	0.1391	can	traveller
0.0218	0.9656	important to students	0.1391	has_property	library
1.0	0.8201	a role in breathing	0.1391	play	atmospheric pressure
0.0047	0.9505	milk	0.1391	has_property	harvey
0.1003	0.8824	2017	0.1391	exist in	feminism
0.0044	0.94	power	0.1391	be	influence
1.0	0.7821	verdict	0.1391	come to	juror
0.0152	0.8413	bubble	0.1391	can	battery
0.0022	0.8516	bleed	0.1391	can	battery
0.2784	0.8864	behind	0.1391	be left	fingerprint
0.0029	0.8197	equal	0.1391	can	peach
1.0	0.8026	space ships	0.1391	sleep in	astronaut
0.0293	0.8664	when to stop growing	0.1391	know	fur
1.0	0.792	in developing countries unable to identify with education as a tool for national development	0.1391	has_property	leadership
0.0144	0.8616	dam	0.1391	can	element
0.6628	0.8935	the vampire diaries	0.1391	leave	nina
0.0077	0.9286	cup	0.1391	has_property	spout
0.2227	0.8798	test series	0.1391	has_property	allen
0.0021	0.8407	jet	0.1391	can	beetle
0.0002	0.9192	do	0.1391	can	sunspot
0.0005	0.8077	ghost	0.1391	can	wire
0.0004	0.8668	fbi	0.1391	has_property	high blood pressure
0.0094	0.9177	college	0.1391	work in	final
1.0	0.8789	good	0.1391	start off	relationship
0.0007	0.8303	pop	0.1391	can	bug
1.0	0.7975	other cows hair	0.1391	bite	cow
0.0	0.9469	good	0.1391	has_trait	tax avoidance
0.838	0.7602	battleship	0.1391	be vs	destroyer
1.0	0.6481	unequal distribution of resources	0.1391	respond to	country
0.0044	0.9003	names	0.1391	get	operation
0.0394	0.9336	quality of life	0.1391	improve	technology
1.0	0.9077	quoin	0.1391	can eat	vegan
0.0941	0.9072	a good president	0.1391	has_property	thomas jefferson
0.0048	0.9216	stress	0.1391	reduce	painting
0.0019	0.8472	gap	0.1391	can	twin
0.0002	0.945	money	0.1391	make	versed
0.0099	0.9387	free pd	0.1391	have	picturing
0.0201	0.8522	asymmetrical	0.1391	has_property	lung
0.0007	0.9748	used	0.1391	can	x-ray
0.0142	0.965	essential to life	0.1391	has_property	carbon
0.003	0.9735	important to canada	0.1391	has_property	maple tree
0.0107	0.8436	cup	0.1391	can	president
0.329	0.8572	trainspotting	0.1391	die in	dawn
1.0	0.8009	legislative process	0.1391	interact in	interest group
0.0119	0.8207	group	0.1391	can	nsaid
1.0	0.857	power of legislative	0.1391	can check	executive branch
1.0	0.8013	higher on a calorie surplus	0.1391	has_property	libido
0.1403	0.923	night	0.1391	happen more at	storm
0.3074	0.8963	us move	0.1391	help	tendon
0.0018	0.9091	skin	0.1391	can	wildflower
0.0011	0.9642	same	0.1391	has_property	dna
0.0009	0.8522	burn	0.1391	can	wire
0.0236	0.9142	businesses	0.1391	help	financial institution
0.0003	0.9423	out	0.1391	has_place	casino
0.0211	0.9873	season 8	0.1391	be in	rachel
0.0054	0.9848	in the world cup	0.1391	has_property	barcelona
0.001	0.8401	start	0.1391	can	cannibalism
0.0125	0.963	organization	0.1391	be important in	documentation
0.0012	0.9213	max	0.1391	be to	grape
0.2838	0.7491	housing	0.1391	pay for	college student
0.1805	0.9173	large stomachs	0.1391	have	camel
0.0024	0.8305	european	0.1391	has_property	nightshade
0.0003	0.8772	lyrics	0.1391	can	bridge
0.0376	0.8485	slowly	0.1391	grow	toenail
0.2168	0.6452	tinged	0.1391	can	monocyte
1.0	0.7157	the leader of the wolf pack	0.1391	become	buck
0.0002	0.8833	quiet	0.1391	has_trait	computer program
0.0077	0.8553	to each other	0.1391	talk	program
0.004	0.969	good for dogs	0.1391	has_property	egg yolk
1.0	0.9054	the most time zones	0.1391	have	france
1.0	0.8457	schools	0.1391	be distributed to	fund
0.0063	0.9418	good thing	0.1391	has_property	euthanasia
0.004	0.8862	die	0.1391	has_property	gladiator
0.0005	0.8621	set	0.1391	can	owl
1.0	0.7127	flax seed oil	0.1391	need	hedgehog
1.0	0.8216	all religions	0.1391	be found in	religious trance
0.0293	0.8664	when to stop growing	0.1391	know	bone
0.0009	0.9445	paid	0.1391	has_property	quarterback
0.1859	0.8114	lunar new year	0.1391	celebrate	korean
0.0005	0.9705	environment	0.1391	affect	pharmaceutical
0.2033	0.883	body	0.1391	move through	hormone
0.2277	0.8915	france	0.1391	be paid in	doctor
0.2155	0.8874	rome 2	0.1391	work in	civil war
1.0	0.7647	from the post to pre-synaptic nerve	0.1391	go	neurotransmitter
0.0021	0.83	bridge	0.1391	can	twin
0.0009	0.9055	lap	0.1391	can	sleeve
0.0016	0.9274	up	0.1391	go	petrol
0.0004	0.8947	yellow	0.1391	can	seafood
0.0034	0.8297	rap	0.1391	can	president
1.0	0.8746	road in first place	0.1391	be on	george
0.0009	0.8621	llama	0.1391	has_property	protistan
0.0031	0.8852	update	0.1391	can	writer
0.0095	0.834	isolate	0.1391	can	pepperoni
1.0	0.8417	can effectively organized	0.1391	CAN	experience
