local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
1.0	0.8588	dirty water	0.1615	say	red
0.0049	0.8038	shed	0.1615	can	moth
0.2734	0.8262	theme	0.1615	can	infinite
0.0	0.8642	work	0.1615	can	qurush
0.0099	0.8302	caught	0.1615	get	pyramid scheme
1.0	0.735	male dogs	0.1615	fix	vet
0.0674	0.9006	a vegetarian	0.1615	has_property	boy george
0.0235	0.8146	loose	0.1615	has_property	areolar tissue
0.6449	0.8109	honest	0.1615	can	man
0.0505	0.9143	are protected	0.1615	has_property	red panda
1.0	0.8042	soap in call of duty	0.1615	be called	soap
0.1646	0.9045	2 years	0.1615	live for	hamster
0.0414	0.8131	misleading	0.1615	can	map
0.0004	0.9056	similar	0.1615	has_property	phenotype
0.0004	0.9066	sleep	0.1615	can	buzzard
0.0069	0.9143	growth	0.1615	affect	topography
1.0	0.7454	alternating	0.1615	work	transformer
0.0525	0.8754	speed	0.1615	need	sprinter
1.0	0.8635	parents	0.1615	kill	disney
1.0	0.8213	viewed through microscope	0.1615	can	object
1.0	0.7967	the scientific method to answer questions in science	0.1615	use	scientist
0.0008	0.8685	did	0.1615	has_property	mark
0.0722	0.769	shoes	0.1615	tie	adult
1.0	0.8174	for spending	0.1615	get blamed	democrat
1.0	0.881	europe cheaper	0.1615	be from	flight
0.097	0.9219	infinite	0.1615	can be	outer space
1.0	0.778	core of star	0.1615	be generated in	energy
0.0018	0.9177	sos	0.1615	has_property	marine animal
0.4964	0.8199	as a poet of nature	0.1615	be called	william wordsworth
0.0004	0.918	useful	0.1615	has_property	source
0.0011	0.8957	jobs	0.1615	can	legislature
0.0009	0.9097	play	0.1615	can	crocodile
0.0408	0.9528	bad for kidneys	0.1615	has_property	spinach
0.0043	0.8124	squealing	0.1615	has_property	fridge
0.0025	0.8544	snapping	0.1615	has_property	fridge
0.0007	0.8439	dying	0.1615	has_property	fridge
0.002	0.8368	aging	0.1615	has_property	fridge
0.5303	0.9313	world cup	0.1615	be determined in	tiebreaker
0.2703	0.8365	sanctions	0.1615	have	iran
0.0302	0.8455	gravity	0.1615	affect	inertia
0.3177	0.8714	place	0.1615	get to	daredevil
1.0	0.8013	cotton seed	0.1615	eat	cow
0.4989	0.9611	from the bible important	0.1615	has_property	rachel
0.0025	0.7594	near	0.1615	can	bioko
0.0011	0.8957	jobs	0.1615	can	bioko
0.0002	0.9348	alive	0.1615	be	vandal
0.0027	0.8948	make	0.1615	can	elephant
0.5889	0.8272	bands	0.1615	have colored	resistor
1.0	0.7627	a great language of trade	0.1615	be	portuguese
0.0043	0.8926	oxygen	0.1615	get	vein
0.0046	0.969	dogs	0.1615	be good for	maltese dog
0.1034	0.9585	300	0.1615	be in	mutant
0.0445	0.8071	filled	0.1615	get	soda can
0.0817	0.8529	us	0.1615	be regulated in	lawyer
0.0581	0.7731	kosovo	0.1615	recognize	greece
0.0006	0.9117	yet	0.1615	has_time	photographer
0.0018	0.9831	bad for the environment	0.1615	has_property	furnace
0.0	0.8642	work	0.1615	can	whaling
1.0	0.7945	essential to proof of a crime	0.1615	has_property	motive
0.0495	0.8277	neutral	0.1615	need	3 phase motor
1.0	0.7121	eldest child	0.1615	ignore	parent
0.5038	0.808	tylenol	0.1615	can take	diabetic
1.0	0.8424	to hold the remote controls	0.1615	like	man
0.1814	0.9482	for communication	0.1615	can be used	radio wave
0.0007	0.9234	themselves	0.1615	protect	alligator snapping turtle
0.0003	0.9451	green	0.1615	has_color	cyclops
0.0009	0.9433	pink	0.1615	has_color	pimple
0.0002	0.8827	jump	0.1615	can	nazarene
0.0537	0.8164	absorbed	0.1615	get	calorie
0.0567	0.9027	to be calibrated	0.1615	need	microscope
0.0153	0.962	business	0.1615	be important for	branding
0.0013	0.8317	case	0.1615	has_property	red light
1.0	0.8201	feet yellow	0.1615	paint	elephant
0.0366	0.8909	odor	0.1615	remove	carbon
0.0138	0.9174	in orbit	0.1615	stay	spacecraft
0.0009	0.8364	act	0.1615	can	liger
0.33	0.8925	world	0.1615	be richest man in	bill gates
0.0419	0.8271	to rest	0.1615	need	batter
1.0	0.7959	on the bed	0.1615	hump	boy
0.2736	0.8157	pilots	0.1615	be called	airplane pilot
0.0002	0.8827	jump	0.1615	can	telescopium
1.0	0.8006	idea of adaptive radiation	0.1615	support	structure
0.0029	0.789	quest	0.1615	can	cali
0.0004	0.9423	out	0.1615	has_place	parallel
0.0375	0.9346	time	0.1615	be waste of	video game
0.001	0.8556	wed	0.1615	has_property	baseball player
1.0	0.7957	fish	0.1615	hurt	dam
0.0827	0.8303	windows	0.1615	hit	fly
0.6344	0.8508	circulatory system	0.1615	aid	muscle cell
0.5246	0.8033	web development	0.1615	be used in	javascript
0.6351	0.8689	air	0.1615	be different from	carbon dioxide
0.0197	0.9561	uk	0.1615	be expensive in	rail
0.0038	0.8742	gross	0.1615	has_property	cigar
1.0	0.8356	the way the mind works	0.1615	change	stimulant
1.0	0.89	life	0.1615	brought back to	human
0.0055	0.9078	warm	0.1615	keep	wolverine
1.0	0.7855	baldness	0.1615	treat	gene therapy
0.0002	0.8827	jump	0.1615	can	monacan
0.1321	0.7737	mouse	0.1615	kill	poison
1.0	0.8033	from the crowd	0.1615	really can stand out	dark
0.0062	0.846	leak	0.1615	can	strut
1.0	0.8099	psoriasis	0.1615	diagnose	dermatologist
0.0947	0.9344	punjabi	0.1615	be in	sister-in-law
0.0026	0.8501	jo	0.1615	has_property	area code
0.002	0.9548	zoo	0.1615	has_property	attica
0.0001	0.9389	made	0.1615	be	bleach
0.0929	0.9122	water	0.1615	go into	ant
1.0	0.8229	from the surgical field	0.1615	has_property	doctor
1.0	0.892	media offline	0.1615	say	premiere
0.0005	0.8369	types	0.1615	can	sword
0.0006	0.902	smart	0.1614	has_property	iron man
1.0	0.6983	advent	0.1614	represent	purple
0.0331	0.9588	alcohol	0.1614	be in	antifreeze
0.0056	1.0	tzaneen	0.1614	has_property	solid food
0.0355	0.7436	flier	0.1614	has_property	solid food
0.0251	0.8214	fatty	0.1614	has_property	solid food
0.0821	0.8205	for everyone	0.1614	work	bmi
1.0	0.8143	more prominent with age	0.1614	become	vein
0.0002	0.8827	jump	0.1614	can	kestrel
0.0004	0.8248	end	0.1614	can	leging
0.0003	0.866	form	0.1614	can	silicate
1.0	0.7282	during a protest	0.1614	be automatically deployed	police
1.0	0.7707	principle of legality	0.1614	can violate	common law
0.001	0.9015	brown	0.1614	turn	towel
0.0012	0.8522	taste	0.1614	can	amberjack
0.0087	0.8955	school	0.1614	go to	maniac
0.1721	0.8973	regular polygon	0.1614	has_property	square
0.0036	0.968	history	0.1614	be important in	charlemagne
0.2155	0.7635	tails	0.1614	dock	vet
0.8048	0.9021	christmas	0.1614	be special to	jesus
1.0	0.8726	weapons of biological war	0.1614	be used as	catapult
0.0028	0.8528	questions	0.1614	has_property	displacement reaction
0.0066	1.0	ks3	0.1614	has_property	displacement reaction
0.0004	0.9041	necessary	0.1614	has_property	rem sleep
1.0	0.7726	when it comes to food products	0.1614	be persuaded	consumer
0.1203	0.8186	up unknown	0.1614	come	call
0.0642	0.8638	vacancies	0.1614	has_property	apprenticeship
0.0009	0.8958	occur	0.1614	has_property	red light
0.0003	0.8435	aquatic	0.1614	has_property	red light
0.2632	0.9359	three questions	0.1614	answer	society
0.6704	0.8887	to vapor pressure	0.1614	be related	boiling point
0.0009	0.8712	travel	0.1614	can	band
1.0	0.7499	dog howl	0.1614	make	harmonica
1.0	0.7127	oranges	0.1614	pop with	balloon
0.0012	0.9036	hot	0.1614	get	drill bit
0.0844	0.8426	hangover	0.1614	help	shower
0.5061	0.8796	to the endocrine system	0.1614	relate	lipid
0.6106	0.8476	more expensive than diesel in ireland	0.1614	has_property	petrol
0.0	0.8642	work	0.1614	can	linotype
0.2234	0.8931	to the industrial revolution	0.1614	relate	imperialism
0.0249	0.8311	upwards	0.1614	grow	chilly
0.0155	0.8482	numbers	0.1614	get	army unit
1.0	0.7425	effects of antibiotics	0.1614	avoid	endotoxin
0.6657	0.7922	geological resources	0.1614	be considered	fuel
0.3795	0.8601	clubs	0.1614	go to	guy
1.0	0.8899	to provide	0.1614	can be used	aquifer
0.3561	0.9263	tv	0.1614	work in	rating
0.0452	0.824	explosion	0.1614	has_property	sun
0.0012	0.9006	dry	0.1614	has_weather	tennessee
0.0034	0.9051	uganda	0.1614	has_property	mountain gorilla
0.1417	0.8161	steam	0.1614	use	turbine
1.0	0.8192	financing	0.1614	make money from	car dealer
0.0211	0.9053	carbon cycle	0.1614	affect	volcanic eruption
0.3777	0.8243	rabid	0.1614	has_property	skunk
0.0002	0.8827	jump	0.1614	can	mononucleosis
0.1905	0.8322	nj	0.1614	work in	foreclosure
0.908	0.8849	psychology	0.1614	be bad in	deception
0.0009	0.9415	us	0.1614	has_property	auroscope
0.0284	0.8938	orthodox	0.1614	has_property	ethiopia
1.0	0.7659	a great piece of literature	0.1614	has_property	hamlet
0.0007	0.9234	themselves	0.1614	protect	flower
1.0	0.8767	a business to reduce costs	0.1614	allow	vertical integration
0.0	0.8642	work	0.1614	can	bonyness
0.843	0.8313	ism	0.1614	has_property	neoliberal
0.6688	0.8567	blue book	0.1614	has_property	sky
0.0029	0.8733	images	0.1614	can	galax
0.0003	0.9451	green	0.1614	has_color	disgust
0.1033	0.8528	out	0.1614	stick	eyebrow
1.0	0.8339	rectangle	0.1614	can	rhombus
1.0	0.872	disease	0.1614	be associated with	diabetes
0.1048	0.8801	guitars	0.1614	has_property	peavey
1.0	0.7435	to capture attention	0.1614	try	happy
0.0003	0.9455	ma	0.1614	has_property	hernia
0.4338	0.875	nurofen	0.1614	can take	diabetic
1.0	0.7734	gallstones	0.1614	can result in	cirrhosis
0.0512	0.8402	course	0.1614	has_property	pubic hair
0.0284	0.9626	body	0.1614	benefit	amino acid
0.0006	0.9117	yet	0.1614	has_time	landmass
0.0032	0.8815	most	0.1614	has_property	peanut
1.0	0.8297	sport essay	0.1614	has_property	basketball
0.0005	0.9705	environment	0.1614	affect	species
0.0002	0.8827	jump	0.1614	can	daiquiri
0.1993	0.8136	spooky	0.1614	has_property	halloween
0.0008	0.8115	pop	0.1614	can	vessel
0.0094	0.8726	together	0.1614	stay	sectional
0.0003	0.9474	cd	0.1614	has_property	sneeze
0.0003	0.9455	ma	0.1614	has_property	applet
1.0	0.8041	xx pronounced	0.1614	be	do
0.0062	0.846	leak	0.1614	can	ear
0.0196	0.83	haul	0.1614	has_property	red light
0.0034	1.0	uefi	0.1614	has_property	red light
0.0016	0.8842	enemy	0.1614	has_property	red light
0.001	1.0	tquk	0.1614	has_property	red light
0.0082	0.6427	townie	0.1614	has_property	red light
0.0005	0.8089	squared	0.1614	has_property	red light
0.0024	0.7748	saw	0.1614	has_property	red light
0.004	0.8863	estrogen	0.1614	has_property	red light
0.0023	0.9104	oak	0.1614	has_property	red light
0.2265	1.0	mx-6801	0.1614	has_property	red light
0.0005	0.8933	mnemonic	0.1614	has_property	red light
0.0937	0.6765	fling	0.1614	has_property	red light
0.0468	0.8129	fused	0.1614	has_property	red light
0.0019	0.9278	flu	0.1614	has_property	red light
0.0059	1.0	fhnw	0.1614	has_property	red light
0.0005	0.8668	fbi	0.1614	has_property	red light
0.0014	0.9294	cyprus	0.1614	has_property	red light
0.0004	0.9331	cpu	0.1614	has_property	red light
0.0036	0.8054	cpd	0.1614	has_property	red light
0.0024	1.0	cmyk	0.1614	has_property	red light
0.0037	1.0	ck2	0.1614	has_property	red light
0.0008	0.9464	celebrated	0.1614	has_property	red light
0.001	0.8457	cctv	0.1614	has_property	red light
0.0022	1.0	aztec	0.1614	has_property	red light
0.0008	0.8915	axis	0.1614	has_property	red light
0.0006	0.8528	odd	0.1614	has_trait	red light
0.3434	0.9007	more	0.1614	sleep	senior
1.0	0.8661	aorta	0.1614	be higher in	blood pressure
0.0003	0.9082	formed	0.1614	has_property	local government
1.0	0.7802	sean	0.1614	be spelled	shawn
0.0	0.8642	work	0.1614	can	wainscoting
0.0006	0.9079	know	0.1614	can	pardon
0.0995	0.8213	atp	0.1614	generate	plant cell
0.6911	0.9455	in communication	0.1614	can be used	picture
0.0722	0.8938	brain	0.1614	occur in	thought
0.0296	0.8356	harden	0.1614	can	pimple
1.0	0.8849	dogs	0.1614	be considered	chihuahua
1.0	0.7408	joint stability	0.1614	contribute to	ligament
1.0	0.6847	desalinization of farmland	0.1614	reduce	farmer
0.4137	0.7616	train tracks	0.1614	open doors at	bus driver
1.0	0.8005	logs	0.1614	help	small plants
1.0	0.8536	wall	0.1614	jump off	chinchilla
0.0862	0.8784	urine	0.1614	affect	diabetes mellitus
1.0	0.7841	mistress of animals	0.1614	be known as	artemis
0.122	0.8911	brick	0.1614	be in	rope
1.0	0.9006	ossicones on head	0.1614	have	giraffe
0.0464	0.8157	sway	0.1614	can	athlete
1.0	0.7295	a reader to understanding the meaning of a poem	0.1614	connect	imagery
1.0	0.7424	bans work	0.1614	go	cs
1.0	0.7566	with silver for the purpose of making ornaments	0.1614	be alloyed	gold
0.0001	0.9428	bad	0.1614	has_property	bb gun
0.0002	0.8827	jump	0.1614	can	transducer
1.0	0.8519	back	0.1614	from coming	boil
0.0001	0.9561	spanish	0.1614	be in	tnt
0.1576	0.8086	two layers of fur	0.1614	have	fur seal
0.0235	0.8096	u feel	0.1614	make	vodka
0.756	0.8757	no pants	0.1614	have	robin
1.0	0.8482	bowling ball	0.1614	hold	pro
0.0007	0.8986	scary	0.1614	has_property	violin
0.0003	0.9515	french	0.1614	be in	success
1.0	0.8176	to get out	0.1614	tie in	us
1.0	0.7215	when flossing	0.1614	hurt	gum
0.0002	0.8827	jump	0.1614	can	handrail
0.0	0.8642	work	0.1614	can	metric
1.0	0.8829	portugal	0.1614	be harvested in	cork
1.0	0.7257	isotopic solutions	0.1614	react to	plant cell
1.0	0.8014	flap	0.1614	arm	baby
0.0077	0.967	nigeria	0.1614	be in	tomato
0.0003	0.9515	french	0.1614	be in	class
0.0006	0.905	help	0.1614	can	grommet
0.0137	0.87	private	0.1614	has_trait	corporation
1.0	0.7761	reimbursement	0.1614	be used in	coding system
0.8825	0.5469	complete	0.1614	turing	python
0.0011	0.8986	equal	0.1614	has_property	leakage
0.0004	0.9331	related	0.1614	be	prejudice
0.0091	0.8458	dark	0.1614	get	chameleon
0.0003	0.8775	was	0.1614	has_property	teamwork
1.0	0.8984	email	0.1614	can send	yahoo
0.6847	0.8276	related to firefighters	0.1614	has_property	dalmatian
0.0461	0.8964	on	0.1614	go	belt
0.0	0.8642	work	0.1614	can	eigen
0.0036	0.8462	purple	0.1614	turn	tattoo
0.0009	0.8712	travel	0.1614	can	wildfire
0.0048	0.8323	hip	0.1614	has_body_part	soft drink
0.7839	0.8258	africa	0.1614	be pearl of	uganda
0.0231	0.9115	important in sports	0.1614	has_property	helmet
0.0636	0.8739	big deal	0.1614	has_property	straw
0.4484	0.8078	termites	0.1614	check for	professional
1.0	0.8253	texas	0.1614	affect life in	basin
0.0003	0.9414	up	0.1614	has_place	facial
0.0003	0.8675	old	0.1614	has_time	hunting dog
0.0164	0.9454	bread	0.1614	be in	powdered milk
0.0007	0.9075	bad	0.1614	go	champagne
0.7453	0.8562	like it's moving	0.1614	look	mar
0.0067	0.8656	japan	0.1614	can	masqat
0.0003	0.9144	go	0.1614	has_property	interview
0.8106	0.889	bacterial cells	0.1614	get into	antibiotic
0.0963	0.7641	exports	0.1614	affect	interest rate
0.2421	0.9375	ice	0.1614	sit in	player
0.6011	0.7548	j crew	0.1614	has_property	full metal jacket
0.0003	0.9144	go	0.1614	has_property	calcium
1.0	0.8409	in preserving meat	0.1614	be used	salt
0.0532	0.8489	p block	0.1614	be in	boron
0.0279	0.905	america	0.1614	come to	jamaican
0.0145	0.8181	aggressive	0.1614	get	orca
1.0	0.8767	microprocessor	0.1614	be used in	hexadecimal number system
0.0277	0.9744	important for the economy	0.1614	has_property	saving money
1.0	0.8925	useful in the body	0.1614	can be	edema
0.0003	0.9415	blue	0.1614	has_color	dollar bill
0.0184	0.9078	important city	0.1614	has_property	rotterdam
1.0	0.826	done in society	0.1614	can	recycling
1.0	0.7978	limestone	0.1614	create	coral reef
0.0023	0.9597	cooking	0.1614	be used in	lye
1.0	0.9398	out of the solar system	0.1614	has_property	pluto
0.1278	0.8795	resistor	0.1614	has_property	bulb
1.0	0.7767	base pairs	0.1614	be made up in	dna
1.0	0.8725	more dense	0.1614	become	breast
0.55	0.9095	halo 5	0.1614	be in	spartan
0.0001	0.9335	yellow	0.1614	has_color	working dog
0.0077	0.9135	colored	0.1614	has_property	agate
0.0005	0.9473	oil	0.1614	has_property	garlic
0.8307	0.9129	in watch	0.1614	be important in	ground
1.0	0.7331	to an end service	0.1614	contribute	evaluation
0.001	0.9552	usa	0.1614	has_property	sequoia national park
0.9037	0.9103	to fit	0.1614	supposed	glass
0.1081	0.7969	crunch	0.1614	can	knee
0.0002	0.8827	jump	0.1614	can	viroid
0.0081	0.9025	in antarctica	0.1614	live	nobody
0.0007	0.9423	pop	0.1614	has_property	mission
1.0	0.7541	as an enzyme	0.1614	of acting	rna
0.0029	0.8379	off	0.1614	can	ram
1.0	0.8652	converter	0.1614	be used in	platinum
1.0	0.8735	a rational process	0.1614	has_property	change
0.0185	0.9613	in the rain	0.1614	come out	leech
1.0	0.8364	other dogs	0.1614	can meet	puppy
0.2879	0.717	halo reach	0.1614	die in	emile
1.0	0.7944	amazon	0.1614	make money on	seller
0.0233	0.8493	things	0.1614	keep	aluminium foil
0.0135	0.741	procreate	0.1614	can	smurf
0.0243	0.9021	insurance	0.1614	affect	solar panel
1.0	0.7658	to intervene	0.1614	fail	bystander
0.638	0.8414	in sweatshops	0.1614	be made	clothing
1.0	0.8036	a part of euro cup	0.1614	has_property	israel
0.0025	0.8058	dip	0.1614	can	athlete
1.0	0.8602	penises vaginae	0.1614	have	boy
0.0004	0.806	put	0.1614	can	fiber
0.0151	0.9195	to be replaced	0.1614	need	contact
0.0023	0.825	bitter	0.1614	has_property	ex
0.6609	0.7933	philippines	0.1614	be dominant religion in	catholicism
0.1076	0.9617	person to person	0.1614	be spread from	pathogen
1.0	0.8516	movies	0.1614	be removed in	headrest
0.2396	0.8887	long kong	0.1614	work in	mortgage
0.5379	0.8876	weight	0.1614	gain fast	movie star
0.757	0.7573	wrong region	0.1614	say	dvd player
0.0051	0.8715	babies	0.1614	make	whale shark
0.2017	0.8968	liquid	0.1614	be called	lcd
0.0004	0.8248	end	0.1614	can	pergola
0.0002	0.9376	white	0.1614	has_color	caption
0.0223	0.9525	turkey	0.1614	be in	tourism
0.0014	0.8617	develop	0.1614	can	sinkhole
0.0047	0.8328	multiply	0.1614	can	bulb
0.1544	0.8898	sponsor	0.1614	can	athlete
0.0045	0.8466	guide	0.1614	has_property	buyer
0.0379	0.9161	water	0.1614	be on	snowmobile
1.0	0.7922	mouth	0.1614	can smash	chord
0.0038	0.9126	symptoms	0.1614	has_property	molar
0.0003	0.908	slow	0.1614	has_movement	molar
1.0	0.8103	tiger skin	0.1614	wear	drummer
1.0	0.6459	shoelaces	0.1614	take	border patrol
0.0121	0.9713	environment	0.1614	respond to	snow leopard
1.0	0.8998	in the microwave	0.1614	can go	aluminum foil
1.0	0.7395	string	0.1614	put popcorn in	american
0.0788	0.9189	cats	0.1614	be scared of	creeper
0.597	0.869	many earthquakes	0.1614	experience	australia
0.0979	0.7996	themselves	0.1614	rub	bee
0.0004	0.8372	twitch	0.1614	can	mouthwash
0.0011	0.9162	acidic	0.1614	has_property	ocean
0.1083	0.9132	long roots	0.1614	have	dandelion
0.0602	0.8727	australia	0.1614	be celebrated in	thanksgiving
1.0	0.8316	to the african savanna	0.1614	be attracted	animal
0.0003	0.9515	french	0.1614	be in	headquarters
1.0	0.771	hands	0.1614	blow into	basketball player
1.0	0.8842	lion	0.1614	be described as	god
0.0069	0.9322	water	0.1614	sink in	marble
0.0014	0.8487	natural	0.1614	has_property	simplicity
0.0019	0.9445	found	0.1614	be	platinum
1.0	0.787	prescription	0.1614	write rx on	doctor
1.0	0.7827	any car work	0.1614	pick	national
0.0045	0.8578	cap	0.1614	can	bronchitis
0.0059	0.8518	erupt	0.1614	can	bronchitis
1.0	0.7373	learners for the 21st century	0.1614	prepare	technology
0.0031	0.9366	sick	0.1614	get	goat
0.2355	0.8951	hinduism	0.1614	be sacred in	bull
0.7769	0.8568	sunlight	0.1614	look in	tooth
0.0006	0.9436	we	0.1614	has_property	pisces
1.0	0.7561	formal powers	0.1614	use	president
1.0	0.9249	winter	0.1614	get during	lip
0.001	0.911	swim	0.1614	can	nautilus
1.0	0.7829	the hounds filmed	0.1614	has_property	release
0.0019	0.8821	have	0.1614	can	husky
0.0286	0.8092	stand	0.1614	can	gd
1.0	0.6982	action	0.1614	stop	antihistamine
0.0008	0.918	dog	0.1614	can	coughing
0.0005	0.8638	zoom	0.1614	can	oriolus
0.0384	0.9294	let	0.1614	quiz	dinoflagellate
0.0384	0.9294	let	0.1614	quiz	eucaryote
0.0	0.8642	work	0.1614	can	oengus
0.0064	0.7845	review	0.1614	can	bruch
0.0147	0.8304	represent	0.1614	can	oriolus
0.0002	0.8827	jump	0.1614	can	halogeton
0.0004	0.8947	yellow	0.1614	can	etropus
0.0	0.8642	work	0.1614	can	etropus
0.0	0.8642	work	0.1614	can	ovrette
0.0002	0.8827	jump	0.1614	can	sticherus
0.0	0.8642	work	0.1614	can	allioniaceae
0.0	0.8642	work	0.1614	can	lanseh
0.0004	0.8947	yellow	0.1614	can	contopus
0.0009	0.7707	quiet	0.1614	can	aigret
0.109	0.8332	reading	0.1614	can	cupflower
0.0002	0.8827	jump	0.1614	can	cupflower
0.0	0.8642	work	0.1614	can	cephalobidae
0.0	0.8642	work	0.1614	can	sheeyit
0.0033	0.8744	queen	0.1614	can	sheeyit
0.0946	0.9415	vanish	0.1614	can	citellus
0.0224	0.7814	quarter	0.1614	can	goodenia
